blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,Address,latitude,longitude
685C,CHOA CHU KANG CRES,17,2000,Y,N,N,Y,N,N,CCK,96,0,0,0,96,0,0,0,0,0,0,0,0,685C CHOA CHU KANG CRES,1.403494282,103.7486772
685C,JURONG WEST CTRL 1,17,1999,Y,N,N,N,N,N,JW,96,0,0,0,32,64,0,0,0,0,0,0,0,685C JURONG WEST CTRL 1,1.342554595,103.7041676
685C,WOODLANDS DR 73,14,2001,Y,N,N,N,N,N,WL,108,0,0,0,0,108,0,0,0,0,0,0,0,685C WOODLANDS DR 73,1.441687759,103.8057888
686,CHOA CHU KANG CRES,6,2000,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,686 CHOA CHU KANG CRES,1.404077388,103.7489021
686,HOUGANG ST 61,12,1986,Y,Y,N,Y,N,N,HG,158,0,0,0,100,58,0,0,0,0,0,0,0,686 HOUGANG ST 61,1.375745444,103.8854128
686,JURONG WEST CTRL 1,6,1999,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,686 JURONG WEST CTRL 1,1.341434635,103.704368
686,WOODLANDS DR 73,6,2001,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,686 WOODLANDS DR 73,1.442630126,103.8058561
686A,CHOA CHU KANG CRES,16,2000,Y,N,N,N,N,N,CCK,136,0,0,0,32,104,0,0,0,0,0,0,0,686A CHOA CHU KANG CRES,1.404389567,103.7478564
686A,JURONG WEST CTRL 1,17,1999,Y,N,N,N,N,N,JW,97,0,0,0,33,32,32,0,0,0,0,0,0,686A JURONG WEST CTRL 1,1.341748418,103.7047943
686A,WOODLANDS DR 73,15,2001,Y,N,N,N,N,N,WL,129,0,0,0,26,103,0,0,0,0,0,0,0,686A WOODLANDS DR 73,1.442135963,103.8056199
686B,CHOA CHU KANG CRES,17,2001,Y,N,N,N,N,N,CCK,128,0,0,0,32,96,0,0,0,0,0,0,0,686B CHOA CHU KANG CRES,1.404664799,103.7485045
686B,JURONG WEST CTRL 1,17,1999,Y,N,N,N,N,N,JW,97,0,0,0,33,32,32,0,0,0,0,0,0,686B JURONG WEST CTRL 1,1.341961793,103.7045422
686B,WOODLANDS DR 73,15,2001,Y,N,N,N,N,N,WL,149,0,0,0,93,56,0,0,0,0,0,0,0,686B WOODLANDS DR 73,1.44263057,103.8063127
686C,CHOA CHU KANG CRES,18,2001,Y,N,N,N,N,N,CCK,102,0,0,0,102,0,0,0,0,0,0,0,0,686C CHOA CHU KANG CRES,1.404683696,103.749002
686C,JURONG WEST CTRL 1,17,1999,Y,N,N,N,N,N,JW,96,0,0,0,32,64,0,0,0,0,0,0,0,686C JURONG WEST CTRL 1,1.342266095,103.7043093
686C,WOODLANDS DR 73,15,2001,Y,Y,N,N,N,N,WL,78,0,0,0,0,78,0,0,0,0,0,0,0,686C WOODLANDS DR 73,1.442144832,103.80687
686D,CHOA CHU KANG CRES,16,2000,Y,N,N,Y,N,N,CCK,120,0,0,0,30,90,0,0,0,0,0,0,0,686D CHOA CHU KANG CRES,1.404117446,103.748355
687,CHOA CHU KANG DR,5,2000,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,687 CHOA CHU KANG DR,1.403846956,103.7498787
687,HOUGANG ST 61,4,1986,Y,N,N,N,N,N,HG,16,0,0,8,8,0,0,0,0,0,0,0,0,687 HOUGANG ST 61,1.37622545,103.8850729
687,JURONG WEST CTRL 1,13,1997,Y,N,N,N,N,N,JW,123,0,0,0,59,40,24,0,0,0,0,0,0,687 JURONG WEST CTRL 1,1.341532478,103.7056699
687,WOODLANDS DR 75,6,2001,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,687 WOODLANDS DR 75,1.44121637,103.8065988
687A,CHOA CHU KANG DR,20,2000,Y,N,N,N,N,N,CCK,135,0,0,0,59,76,0,0,0,0,0,0,0,687A CHOA CHU KANG DR,1.404511017,103.7501613
687A,WOODLANDS DR 75,14,2001,Y,N,N,N,N,N,WL,161,0,0,0,0,161,0,0,0,0,0,0,0,687A WOODLANDS DR 75,1.441004308,103.8072233
687B,CHOA CHU KANG DR,20,2000,Y,N,N,N,N,N,CCK,135,0,0,0,59,76,0,0,0,0,0,0,0,687B CHOA CHU KANG DR,1.404405693,103.7506689
687B,WOODLANDS DR 75,14,2001,Y,N,N,Y,N,N,WL,156,0,0,0,104,52,0,0,0,0,0,0,0,687B WOODLANDS DR 75,1.441885395,103.8071619
687C,CHOA CHU KANG DR,20,2000,Y,N,N,N,N,N,CCK,114,0,0,0,38,76,0,0,0,0,0,0,0,687C CHOA CHU KANG DR,1.403685594,103.751205
687C,WOODLANDS DR 75,14,2001,Y,N,N,N,N,N,WL,161,0,0,0,0,161,0,0,0,0,0,0,0,687C WOODLANDS DR 75,1.44180898,103.8063724
687D,CHOA CHU KANG DR,24,2001,Y,N,N,N,N,N,CCK,115,0,0,0,0,115,0,0,0,0,0,0,0,687D CHOA CHU KANG DR,1.403685808,103.7515813
687D,WOODLANDS DR 75,1,2002,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,687D WOODLANDS DR 75,1.441645503,103.8077523
688,CHOA CHU KANG DR,1,2000,N,N,N,N,N,Y,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,688 CHOA CHU KANG DR,1.403725497,103.7505312
688,HOUGANG ST 61,12,1986,Y,N,N,N,N,N,HG,110,0,0,66,44,0,0,0,0,0,0,0,0,688 HOUGANG ST 61,1.376161791,103.8855498
688,JURONG WEST CTRL 1,13,1996,Y,N,N,Y,N,N,JW,123,0,0,0,59,40,24,0,0,0,0,0,0,688 JURONG WEST CTRL 1,1.34110458,103.7053529
688,WOODLANDS DR 75,7,2002,N,Y,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,688 WOODLANDS DR 75,1.443979354,103.8074967
688A,CHOA CHU KANG DR,20,2000,Y,N,N,N,N,N,CCK,155,0,0,0,79,76,0,0,0,0,0,0,0,688A CHOA CHU KANG DR,1.403963875,103.7505663
688A,WOODLANDS DR 75,16,2002,Y,N,N,Y,N,N,WL,89,0,0,0,45,44,0,0,0,0,0,0,0,688A WOODLANDS DR 75,1.442825199,103.8071977
688B,CHOA CHU KANG DR,20,2000,Y,N,N,N,N,N,CCK,155,0,0,0,79,76,0,0,0,0,0,0,0,688B CHOA CHU KANG DR,1.403435938,103.7503369
688B,WOODLANDS DR 75,16,2002,Y,N,N,N,N,N,WL,77,0,0,0,32,45,0,0,0,0,0,0,0,688B WOODLANDS DR 75,1.443468582,103.8070333
688C,CHOA CHU KANG CRES,20,2000,Y,N,N,Y,N,N,CCK,133,0,0,0,57,76,0,0,0,0,0,0,0,688C CHOA CHU KANG CRES,1.403187013,103.7509933
688C,WOODLANDS DR 75,16,2002,Y,N,N,Y,N,N,WL,90,0,0,0,30,60,0,0,0,0,0,0,0,688C WOODLANDS DR 75,1.443409491,103.8073026
688D,WOODLANDS DR 75,16,2002,Y,N,N,N,N,N,WL,91,0,0,0,31,60,0,0,0,0,0,0,0,688D WOODLANDS DR 75,1.443419605,103.8076964
688E,WOODLANDS DR 75,16,2002,Y,N,N,N,N,N,WL,91,0,0,0,31,60,0,0,0,0,0,0,0,688E WOODLANDS DR 75,1.44381514,103.8079451
688F,WOODLANDS DR 75,16,2002,Y,N,N,N,N,N,WL,90,0,0,0,45,45,0,0,0,0,0,0,0,688F WOODLANDS DR 75,1.444161349,103.8079982
689,CHOA CHU KANG CRES,5,2000,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,689 CHOA CHU KANG CRES,1.402709115,103.7511244
689,HOUGANG ST 61,12,1986,Y,N,N,N,N,N,HG,110,0,0,66,44,0,0,0,0,0,0,0,0,689 HOUGANG ST 61,1.376492074,103.8857719
689,JURONG WEST CTRL 1,13,1997,Y,N,N,Y,N,N,JW,123,0,0,0,59,40,24,0,0,0,0,0,0,689 JURONG WEST CTRL 1,1.340835043,103.7060067
689,WOODLANDS DR 75,4,2002,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,689 WOODLANDS DR 75,1.444687004,103.8088707
689A,CHOA CHU KANG DR,20,2000,Y,N,N,N,N,N,CCK,114,0,0,0,38,76,0,0,0,0,0,0,0,689A CHOA CHU KANG DR,1.402989014,103.7503201
689A,WOODLANDS DR 75,16,2002,Y,Y,N,N,N,N,WL,75,0,0,0,30,45,0,0,0,0,0,0,0,689A WOODLANDS DR 75,1.444386293,103.8079254
689B,CHOA CHU KANG DR,20,2000,Y,Y,N,N,N,N,CCK,114,0,0,0,38,76,0,0,0,0,0,0,0,689B CHOA CHU KANG DR,1.403134828,103.7497931
689B,WOODLANDS DR 75,16,2002,Y,N,N,N,N,N,WL,92,0,0,0,47,45,0,0,0,0,0,0,0,689B WOODLANDS DR 75,1.444469428,103.8083975
689C,WOODLANDS DR 75,16,2002,Y,N,N,N,N,N,WL,77,0,0,0,32,45,0,0,0,0,0,0,0,689C WOODLANDS DR 75,1.444812046,103.8084061
689D,WOODLANDS DR 75,16,2002,Y,N,N,N,N,N,WL,92,0,0,0,47,45,0,0,0,0,0,0,0,689D WOODLANDS DR 75,1.444285016,103.8087419
689E,WOODLANDS DR 75,16,2002,Y,N,N,N,N,N,WL,90,0,0,0,45,45,0,0,0,0,0,0,0,689E WOODLANDS DR 75,1.443920453,103.8086742
689F,WOODLANDS DR 75,15,2001,Y,N,N,N,N,N,WL,86,0,0,0,29,57,0,0,0,0,0,0,0,689F WOODLANDS DR 75,1.443578567,103.8087712
69,BEDOK STH AVE 3,10,1977,Y,Y,N,N,N,N,BD,131,0,0,112,16,3,0,0,0,0,0,0,0,69 BEDOK STH AVE 3,1.319350264,103.9436324
69,CIRCUIT RD,10,1964,Y,N,N,N,N,N,GL,115,0,0,110,5,0,0,0,0,0,0,0,0,69 CIRCUIT RD,1.325023293,103.8874615
69,GEYLANG BAHRU,1,2018,N,N,Y,N,N,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,69 GEYLANG BAHRU,1.32146311,103.870005
69,LOR 4 TOA PAYOH,12,1968,Y,Y,N,Y,N,N,TP,90,0,0,90,0,0,0,0,0,0,0,0,0,69 LOR 4 TOA PAYOH,1.334180885,103.8527069
69,MOULMEIN RD,20,1972,Y,Y,N,N,N,N,KWN,76,0,0,0,76,0,0,0,0,0,0,0,0,69 MOULMEIN RD,1.318951762,103.850518
69,REDHILL CL,30,1999,Y,N,N,N,N,N,BM,106,0,0,0,77,29,0,0,0,0,0,0,0,69 REDHILL CL,1.287016529,103.8163748
69,SENG POH LANE,1,1937,N,Y,N,N,N,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,69 SENG POH LANE,1.284148169,103.8327858
69,TELOK BLANGAH HTS,15,1977,Y,N,N,N,N,N,BM,112,0,0,0,112,0,0,0,0,0,0,0,0,69 TELOK BLANGAH HTS,1.275583428,103.810314
690,CHOA CHU KANG CRES,1,2001,N,N,N,N,N,Y,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,690 CHOA CHU KANG CRES,1.402955635,103.7520528
690,HOUGANG ST 61,11,1986,Y,N,N,N,N,N,HG,144,0,0,0,92,52,0,0,0,0,0,0,0,690 HOUGANG ST 61,1.376932057,103.885697
690,JURONG WEST CTRL 1,13,1997,Y,Y,N,N,N,N,JW,123,0,0,0,59,64,0,0,0,0,0,0,0,690 JURONG WEST CTRL 1,1.341186885,103.70671
690,WOODLANDS DR 75,7,2001,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,690 WOODLANDS DR 75,1.442946786,103.8084764
690A,CHOA CHU KANG CRES,24,2001,Y,N,N,Y,N,N,CCK,138,0,0,0,46,92,0,0,0,0,0,0,0,690A CHOA CHU KANG CRES,1.402776276,103.7515399
690A,WOODLANDS DR 75,15,2001,Y,N,N,N,N,N,WL,86,0,0,0,29,57,0,0,0,0,0,0,0,690A WOODLANDS DR 75,1.443584175,103.8084073
690B,CHOA CHU KANG CRES,24,2001,Y,N,N,N,N,N,CCK,115,0,0,0,0,23,92,0,0,0,0,0,0,690B CHOA CHU KANG CRES,1.403183777,103.7518731
690B,WOODLANDS DR 75,16,2002,Y,N,N,N,N,N,WL,91,0,0,0,31,60,0,0,0,0,0,0,0,690B WOODLANDS DR 75,1.443295516,103.8081682
690C,CHOA CHU KANG CRES,24,2001,Y,N,N,Y,N,N,CCK,115,0,0,0,0,115,0,0,0,0,0,0,0,690C CHOA CHU KANG CRES,1.402648913,103.7519318
690C,WOODLANDS DR 75,16,2002,Y,N,N,N,N,N,WL,91,0,0,0,31,60,0,0,0,0,0,0,0,690C WOODLANDS DR 75,1.442982353,103.8079789
690D,CHOA CHU KANG CRES,24,2001,Y,N,N,Y,N,N,CCK,184,0,0,0,92,92,0,0,0,0,0,0,0,690D CHOA CHU KANG CRES,1.402149787,103.7521016
690D,WOODLANDS DR 75,15,2001,Y,N,N,N,N,N,WL,84,0,0,0,28,56,0,0,0,0,0,0,0,690D WOODLANDS DR 75,1.442615966,103.8078522
690E,WOODLANDS DR 75,15,2001,Y,N,N,N,N,N,WL,84,0,0,0,44,40,0,0,0,0,0,0,0,690E WOODLANDS DR 75,1.442165494,103.8080407
690F,WOODLANDS DR 75,16,2002,Y,N,N,Y,N,N,WL,89,0,0,0,45,44,0,0,0,0,0,0,0,690F WOODLANDS DR 75,1.442685987,103.8074331
691,CHOA CHU KANG CRES,1,2002,N,N,N,N,N,Y,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,691 CHOA CHU KANG CRES,1.400896454,103.7514862
691,HOUGANG ST 61,4,1987,Y,N,N,N,N,N,HG,32,0,0,24,8,0,0,0,0,0,0,0,0,691 HOUGANG ST 61,1.376717633,103.8865289
691,JURONG WEST CTRL 1,13,1997,Y,N,N,Y,N,N,JW,122,0,0,0,58,64,0,0,0,0,0,0,0,691 JURONG WEST CTRL 1,1.341770677,103.7063128
691,WOODLANDS DR 73,6,2017,N,Y,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,691 WOODLANDS DR 73,1.440629924,103.8061981
691A,CHOA CHU KANG CRES,24,2001,Y,N,N,N,N,N,CCK,188,0,0,0,96,92,0,0,0,0,0,0,0,691A CHOA CHU KANG CRES,1.401157798,103.7514717
691A,JURONG WEST CTRL 1,5,1996,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,691A JURONG WEST CTRL 1,1.342365516,103.7058385
691A,WOODLANDS DR 73,14,2017,Y,N,N,N,N,N,WL,90,0,0,0,65,25,0,0,0,0,0,0,0,691A WOODLANDS DR 73,1.440303606,103.8066604
691B,CHOA CHU KANG CRES,24,2002,Y,N,N,N,N,N,CCK,188,0,0,0,96,92,0,0,0,0,0,0,0,691B CHOA CHU KANG CRES,1.40162672,103.7515776
691B,WOODLANDS DR 73,14,2017,Y,N,N,Y,N,N,WL,104,0,0,0,52,52,0,0,0,0,0,0,0,691B WOODLANDS DR 73,1.440299614,103.8058925
691C,WOODLANDS DR 73,14,2017,Y,N,N,N,N,N,WL,78,0,0,0,52,26,0,0,0,0,0,0,0,691C WOODLANDS DR 73,1.439814551,103.8060413
691D,WOODLANDS DR 73,14,2017,Y,N,N,Y,N,N,WL,130,0,0,0,52,78,0,0,0,0,0,0,0,691D WOODLANDS DR 73,1.439516225,103.8056877
692,CHOA CHU KANG CRES,5,2001,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,692 CHOA CHU KANG CRES,1.39978928,103.7513161
692,HOUGANG ST 61,4,1987,Y,N,N,N,N,N,HG,32,0,0,24,8,0,0,0,0,0,0,0,0,692 HOUGANG ST 61,1.376647194,103.8867716
692,JURONG WEST CTRL 1,12,1996,Y,Y,N,N,N,N,JW,134,0,0,0,81,32,21,0,0,0,0,0,0,692 JURONG WEST CTRL 1,1.342271841,103.706612
692,WOODLANDS DR 73,1,2018,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,692 WOODLANDS DR 73,1.439618595,103.8054303
692A,CHOA CHU KANG CRES,24,2001,Y,N,N,N,N,N,CCK,186,0,0,0,94,92,0,0,0,0,0,0,0,692A CHOA CHU KANG CRES,1.400209214,103.7512714
692A,JURONG WEST CTRL 1,6,1996,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,692A JURONG WEST CTRL 1,1.341719647,103.7071506
692B,CHOA CHU KANG CRES,24,2001,Y,N,N,N,N,N,CCK,188,0,0,0,96,92,0,0,0,0,0,0,0,692B CHOA CHU KANG CRES,1.40067816,103.7513772
693,HOUGANG ST 61,13,1986,Y,Y,N,N,N,N,HG,148,0,0,0,148,0,0,0,0,0,0,0,0,693 HOUGANG ST 61,1.37669797,103.887541
693,JURONG WEST CTRL 1,12,1996,Y,N,N,N,N,N,JW,134,0,0,0,81,32,21,0,0,0,0,0,0,693 JURONG WEST CTRL 1,1.342900336,103.7061852
693,WOODLANDS AVE 6,6,2017,N,Y,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,693 WOODLANDS AVE 6,1.438087881,103.803765
693A,WOODLANDS AVE 6,13,2017,Y,N,N,N,N,N,WL,144,0,0,48,48,48,0,0,0,0,0,0,0,693A WOODLANDS AVE 6,1.438781764,103.8037078
693B,WOODLANDS AVE 6,13,2017,Y,N,N,N,N,N,WL,167,0,96,24,47,0,0,0,0,0,0,0,0,693B WOODLANDS AVE 6,1.438506059,103.8042506
693C,WOODLANDS AVE 6,13,2017,Y,N,N,Y,N,N,WL,131,0,60,24,47,0,0,0,0,0,0,0,0,693C WOODLANDS AVE 6,1.438099633,103.8044299
693D,WOODLANDS AVE 6,13,2017,Y,N,N,N,N,N,WL,504,0,0,0,0,0,0,0,0,276,228,0,0,693D WOODLANDS AVE 6,1.437456761,103.8043962
693E,WOODLANDS AVE 6,1,2018,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,693E WOODLANDS AVE 6,1.437930374,103.8045711
694,HOUGANG ST 61,4,1986,Y,N,N,N,N,N,HG,32,0,0,24,8,0,0,0,0,0,0,0,0,694 HOUGANG ST 61,1.376063642,103.8879392
694,JURONG WEST CTRL 1,12,1996,Y,Y,N,Y,N,N,JW,134,0,0,0,81,32,21,0,0,0,0,0,0,694 JURONG WEST CTRL 1,1.343121023,103.707052
694,WOODLANDS DR 62,6,2017,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,694 WOODLANDS DR 62,1.438053277,103.8049891
694A,WOODLANDS DR 62,13,2017,Y,N,N,N,N,N,WL,144,0,0,48,48,48,0,0,0,0,0,0,0,694A WOODLANDS DR 62,1.43905184,103.8043957
694B,WOODLANDS DR 62,13,2017,Y,N,N,N,N,N,WL,96,0,0,24,48,24,0,0,0,0,0,0,0,694B WOODLANDS DR 62,1.439139299,103.8049768
694C,WOODLANDS DR 62,13,2017,Y,N,N,N,N,N,WL,144,0,0,48,48,48,0,0,0,0,0,0,0,694C WOODLANDS DR 62,1.438822731,103.8057142
694D,WOODLANDS DR 62,13,2017,Y,N,N,N,N,N,WL,167,0,96,24,47,0,0,0,0,0,0,0,0,694D WOODLANDS DR 62,1.438602584,103.8050912
694E,WOODLANDS DR 62,1,2018,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,694E WOODLANDS DR 62,1.438479367,103.8049168
695,HOUGANG ST 61,12,1986,Y,N,N,Y,N,N,HG,110,0,0,66,44,0,0,0,0,0,0,0,0,695 HOUGANG ST 61,1.376334012,103.8873989
695,JURONG WEST CTRL 1,12,1996,Y,N,N,Y,N,N,JW,123,0,0,0,70,32,21,0,0,0,0,0,0,695 JURONG WEST CTRL 1,1.34256318,103.7074222
696,HOUGANG ST 61,12,1986,Y,N,N,N,N,N,HG,110,0,0,65,44,0,0,0,0,0,0,1,0,696 HOUGANG ST 61,1.375964495,103.8874236
696,JURONG WEST CTRL 1,12,1996,Y,N,N,N,N,N,JW,92,0,0,0,59,33,0,0,0,0,0,0,0,696 JURONG WEST CTRL 1,1.34211081,103.7074774
697,HOUGANG ST 61,13,1986,Y,N,N,N,N,N,HG,148,0,0,0,148,0,0,0,0,0,0,0,0,697 HOUGANG ST 61,1.375540338,103.8874751
697,JURONG WEST CTRL 3,8,2015,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,697 JURONG WEST CTRL 3,1.341605075,103.7080875
697A,HOUGANG ST 52,1,1998,N,N,N,N,N,Y,HG,0,0,0,0,0,0,0,0,0,0,0,0,0,697A HOUGANG ST 52,1.375748177,103.8881739
697A,JURONG WEST CTRL 3,17,2016,Y,N,N,N,N,N,JW,112,0,0,32,64,16,0,0,0,0,0,0,0,697A JURONG WEST CTRL 3,1.341034437,103.708341
697B,JURONG WEST CTRL 3,17,2016,Y,N,N,Y,N,N,JW,93,0,0,48,45,0,0,0,0,0,0,0,0,697B JURONG WEST CTRL 3,1.340679309,103.7084455
697C,JURONG WEST CTRL 3,17,2016,Y,N,N,Y,N,N,JW,96,0,0,0,32,64,0,0,0,0,0,0,0,697C JURONG WEST CTRL 3,1.340472364,103.7083547
698,HOUGANG ST 61,8,1986,Y,Y,N,N,N,N,HG,63,0,0,50,13,0,0,0,0,0,0,0,0,698 HOUGANG ST 61,1.37506139,103.8869105
698,JURONG WEST CTRL 3,1,2016,N,N,N,N,N,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,698 JURONG WEST CTRL 3,1.340988721,103.7076154
698A,HOUGANG ST 61,14,1998,Y,N,N,N,N,N,HG,90,0,0,0,76,14,0,0,0,0,0,0,0,698A HOUGANG ST 61,1.375013784,103.8873377
698A,JURONG WEST CTRL 3,17,2016,Y,N,N,N,N,N,JW,143,0,32,111,0,0,0,0,0,0,0,0,0,698A JURONG WEST CTRL 3,1.341091608,103.7080237
698B,HOUGANG ST 61,18,1998,Y,N,N,N,N,N,HG,92,0,0,0,0,92,0,0,0,0,0,0,0,698B HOUGANG ST 61,1.374806815,103.8877085
698B,JURONG WEST CTRL 3,17,2016,Y,N,N,Y,N,N,JW,128,0,0,64,64,0,0,0,0,0,0,0,0,698B JURONG WEST CTRL 3,1.340651295,103.7075062
698C,HOUGANG ST 52,18,1998,Y,N,N,Y,N,N,HG,73,0,0,0,0,0,73,0,0,0,0,0,0,698C HOUGANG ST 52,1.375251968,103.888186
698C,JURONG WEST CTRL 3,17,2016,Y,N,N,Y,N,N,JW,128,0,0,32,96,0,0,0,0,0,0,0,0,698C JURONG WEST CTRL 3,1.340280167,103.707599
698D,HOUGANG ST 52,18,1998,Y,N,N,N,N,N,HG,64,0,0,0,0,0,64,0,0,0,0,0,0,698D HOUGANG ST 52,1.375637044,103.8887392
699,HOUGANG ST 52,18,1998,Y,N,N,N,N,N,HG,128,0,0,0,0,128,0,0,0,0,0,0,0,699 HOUGANG ST 52,1.375920656,103.8891903
699A,HOUGANG ST 52,18,1998,Y,N,N,N,N,N,HG,96,0,0,0,0,96,0,0,0,0,0,0,0,699A HOUGANG ST 52,1.376972117,103.8888641
699B,HOUGANG ST 52,16,1998,Y,N,N,N,N,N,HG,75,0,0,0,75,0,0,0,0,0,0,0,0,699B HOUGANG ST 52,1.376702901,103.888277
699C,HOUGANG ST 52,16,1998,Y,N,N,N,N,N,HG,122,0,0,0,122,0,0,0,0,0,0,0,0,699C HOUGANG ST 52,1.37644095,103.8885273
699D,HOUGANG ST 52,5,1997,N,N,N,N,Y,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0,699D HOUGANG ST 52,1.376065879,103.8885939
7,BEDOK STH AVE 2,14,1975,Y,N,N,N,N,N,BD,104,0,0,0,104,0,0,0,0,0,0,0,0,7 BEDOK STH AVE 2,1.322815443,103.9354552
7,BOON KENG RD,40,2011,Y,N,N,N,N,N,KWN,238,0,0,24,56,158,0,0,0,0,0,0,0,7 BOON KENG RD,1.316789225,103.8617819
7,C'WEALTH AVE,25,1994,Y,N,N,N,N,N,QT,90,0,0,0,45,45,0,0,0,0,0,0,0,7 C'WEALTH AVE,1.306456477,103.7947656
7,EMPRESS RD,1,2008,N,N,Y,N,N,N,BT,0,0,0,0,0,0,0,0,0,0,0,0,0,7 EMPRESS RD,1.316245744,103.8056364
7,EUNOS CRES,2,1976,N,Y,N,N,N,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0,7 EUNOS CRES,1.32065506,103.9043958
7,EVERTON PK,12,1980,Y,Y,N,N,N,N,BM,120,0,0,120,0,0,0,0,0,0,0,0,0,7 EVERTON PK,1.276924352,103.8386795
7,GHIM MOH RD,25,1976,Y,N,N,N,N,N,QT,96,0,0,0,0,96,0,0,0,0,0,0,0,7 GHIM MOH RD,1.311288236,103.7872306
7,HAIG RD,21,1976,Y,Y,N,N,N,N,GL,80,0,0,0,0,80,0,0,0,0,0,0,0,7 HAIG RD,1.313806612,103.8969105
7,HOUGANG AVE 3,5,1974,Y,Y,N,N,N,N,HG,30,0,0,30,0,0,0,0,0,0,0,0,0,7 HOUGANG AVE 3,1.362327219,103.8935108
7,JLN BATU,10,1963,Y,Y,N,N,N,N,KWN,95,0,92,0,1,0,0,0,0,0,2,0,0,7 JLN BATU,1.302370026,103.8835964
7,JLN BT MERAH,6,1989,Y,Y,N,N,N,N,BM,35,0,0,35,0,0,0,0,0,0,0,0,0,7 JLN BT MERAH,1.287300521,103.8079883
7,KIM TIAN PL,25,1983,Y,N,N,N,N,N,BM,96,0,0,0,0,96,0,0,0,0,0,0,0,7 KIM TIAN PL,1.283485112,103.8270438
7,KING GEORGE'S AVE,17,1974,Y,Y,N,Y,N,N,KWN,252,0,0,0,0,0,0,0,0,252,0,0,0,7 KING GEORGE'S AVE,1.307803198,103.8600684
7,LOR 7 TOA PAYOH,25,1997,Y,N,N,N,N,N,TP,96,0,0,0,28,68,0,0,0,0,0,0,0,7 LOR 7 TOA PAYOH,1.338053697,103.8572869
7,LOR LEW LIAN,12,1977,Y,Y,N,N,N,N,SGN,88,0,0,0,88,0,0,0,0,0,0,0,0,7 LOR LEW LIAN,1.34915703,103.8770069
7,MARINE TER,12,1974,Y,N,N,N,N,N,MP,110,0,0,110,0,0,0,0,0,0,0,0,0,7 MARINE TER,1.304097943,103.9172754
7,MARSILING DR,13,1975,Y,N,N,N,N,N,WL,120,0,0,0,120,0,0,0,0,0,0,0,0,7 MARSILING DR,1.441669065,103.7767334
7,MCNAIR RD,2,1991,N,N,N,Y,N,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,7 MCNAIR RD,1.318612408,103.8560949
7,NTH BRIDGE RD,16,1970,Y,N,N,N,N,N,KWN,348,0,0,0,0,0,0,0,0,336,12,0,0,7 NTH BRIDGE RD,1.304331653,103.8637079
7,PINE CL,19,1998,Y,N,N,N,N,N,GL,95,0,0,0,24,71,0,0,0,0,0,0,0,7 PINE CL,1.307675732,103.882412
7,SENJA LINK,1,2015,N,N,N,Y,N,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0,7 SENJA LINK,1.386152069,103.7631809
7,ST. GEORGE'S LANE,15,1981,Y,N,N,N,N,N,KWN,139,0,52,82,0,1,0,0,0,0,4,0,0,7 ST. GEORGE'S LANE,1.323700389,103.8590569
