name,latitude,longitude,type
109 PUNGGOL FIELD,1.395438127,103.9095324,HDB Property
109 RIVERVALE WALK,1.383283171,103.8996414,HDB Property
109 SERANGOON NTH AVE 1,1.369433518,103.8705114,HDB Property
109 SIMEI ST 1,1.342257928,103.9501284,HDB Property
109 SPOTTISWOODE PK RD,1.274031873,103.8366527,HDB Property
109 TAMPINES ST 11,1.347407807,103.9488118,HDB Property
109 TECK WHYE LANE,1.378659893,103.7520777,HDB Property
109 WHAMPOA RD,1.327148176,103.8557009,HDB Property
109 WOODLANDS ST 13,1.437520434,103.7809536,HDB Property
109 YISHUN RING RD,1.432799057,103.8286462,HDB Property
109A BIDADARI PK DR,1.333455347,103.8723239,HDB Property
109A CANBERRA WALK,1.448021176,103.8301365,HDB Property
109A CLEMENTI ST 11,1.321669866,103.7703516,HDB Property
109A DEPOT RD,1.280957713,103.8094402,HDB Property
109A EDGEDALE PLAINS,1.394721864,103.9098738,HDB Property
109B BIDADARI PK DR,1.333406807,103.8726703,HDB Property
109B CANBERRA WALK,1.447838334,103.8296649,HDB Property
109B DEPOT RD,1.280999372,103.8092253,HDB Property
109B EDGEDALE PLAINS,1.394956962,103.9096342,HDB Property
109C CANBERRA WALK,1.448331801,103.8293351,HDB Property
109C EDGEDALE PLAINS,1.39517272,103.9092816,HDB Property
109D CANBERRA WALK,1.449043503,103.8295652,HDB Property
109D EDGEDALE PLAINS,1.395529913,103.9088596,HDB Property
11 BENDEMEER RD,1.315320271,103.8602658,HDB Property
11 CANTONMENT CL,1.274426047,103.8396715,HDB Property
11 CHAI CHEE RD,1.326911375,103.9248839,HDB Property
11 EUNOS CRES,1.321800289,103.9044243,HDB Property
11 FARRER PK RD,1.312367682,103.8521093,HDB Property
11 HAIG RD,1.31483627,103.8966373,HDB Property
11 HOLLAND DR,1.314190899,103.7827197,HDB Property
11 JLN BATU,1.301696391,103.8825787,HDB Property
11 JLN BT MERAH,1.286621904,103.8089633,HDB Property
11 JOO SENG RD,1.33500895,103.8807063,HDB Property
11 LOR 8 TOA PAYOH,1.337233443,103.8588411,HDB Property
11 MARSILING DR,1.440393999,103.7779423,HDB Property
11 PINE CL,1.308112642,103.8826938,HDB Property
11 ST. GEORGE'S RD,1.322923267,103.8632305,HDB Property
11 TECK WHYE LANE,1.379762211,103.7549694,HDB Property
11 TELOK BLANGAH CRES,1.277368132,103.8186515,HDB Property
11 TOH YI DR,1.338002612,103.7726033,HDB Property
11 UPP BOON KENG RD,1.31423937,103.870914,HDB Property
11 YORK HILL,1.28726394,103.8380303,HDB Property
11A BOON TIONG RD,1.286365781,103.8287899,HDB Property
11A EUNOS CRES,1.321751172,103.903659,HDB Property
11A LOR 8 TOA PAYOH,1.336648114,103.859295,HDB Property
11A PINE CL,1.308529027,103.8829526,HDB Property
11B BOON TIONG RD,1.286136327,103.8294805,HDB Property
110 ALJUNIED CRES,1.319976747,103.8844393,HDB Property
110 ANG MO KIO AVE 4,1.37045937,103.8374193,HDB Property
110 BEDOK NTH RD,1.332472064,103.9348605,HDB Property
110 BEDOK RESERVOIR RD,1.330144804,103.910318,HDB Property
110 BIDADARI PK DR,1.334094319,103.8729381,HDB Property
110 BISHAN ST 12,1.34740957,103.8480546,HDB Property
110 BT BATOK WEST AVE 6,1.347544439,103.7457968,HDB Property
110 BT PURMEI RD,1.273804157,103.8270577,HDB Property
110 C'WEALTH CRES,1.306798924,103.7986572,HDB Property
110 CLEMENTI ST 13,1.322845078,103.7708988,HDB Property
110 DEPOT RD,1.281387539,103.8093625,HDB Property
110 GANGSA RD,1.377863721,103.7681392,HDB Property
110 HOUGANG AVE 1,1.354805424,103.8896146,HDB Property
110 JLN BT MERAH,1.279747556,103.8266982,HDB Property
110 JURONG EAST ST 13,1.338870882,103.7362185,HDB Property
110 LENGKONG TIGA,1.323653452,103.9108536,HDB Property
110 LOR 1 TOA PAYOH,1.341552751,103.8463859,HDB Property
110 MCNAIR RD,1.322079197,103.8590791,HDB Property
110 PASIR RIS ST 11,1.368775687,103.9563004,HDB Property
110 PUNGGOL FIELD,1.395908522,103.9088823,HDB Property
110 RIVERVALE WALK,1.383492335,103.9003124,HDB Property
110 SERANGOON NTH AVE 1,1.36938351,103.8714075,HDB Property
110 SIMEI ST 1,1.342752768,103.9501952,HDB Property
110 SPOTTISWOODE PK RD,1.273638234,103.8364203,HDB Property
110 TAMPINES ST 11,1.346946622,103.949307,HDB Property
110 TECK WHYE LANE,1.378236953,103.7522083,HDB Property
110 WHAMPOA RD,1.326821226,103.8558907,HDB Property
110 WOODLANDS ST 13,1.4375976,103.7815756,HDB Property
110 YISHUN RING RD,1.433760579,103.8289934,HDB Property
110A BIDADARI PK DR,1.333484162,103.8731472,HDB Property
110A DEPOT RD,1.281428248,103.8092428,HDB Property
110A LOR 1 TOA PAYOH,1.34194906,103.8461574,HDB Property
110A PUNGGOL FIELD,1.396124003,103.9092837,HDB Property
110B BIDADARI PK DR,1.334068254,103.8732659,HDB Property
110B DEPOT RD,1.281486592,103.8087297,HDB Property
110B PUNGGOL FIELD,1.395660239,103.909627,HDB Property
110C PUNGGOL FIELD,1.395397332,103.910034,HDB Property
110D PUNGGOL FIELD,1.395000712,103.910206,HDB Property
111 ALJUNIED CRES,1.320397276,103.8842468,HDB Property
111 ANG MO KIO AVE 4,1.37085149,103.8372982,HDB Property
111 BEDOK NTH RD,1.33145574,103.9354586,HDB Property
111 BEDOK RESERVOIR RD,1.329807637,103.9100936,HDB Property
111 BISHAN ST 12,1.347067527,103.8480637,HDB Property
111 BT PURMEI RD,1.274397181,103.8272396,HDB Property
111 BT BATOK WEST AVE 6,1.348406443,103.7459949,HDB Property
111 C'WEALTH CRES,1.306352033,103.7984662,HDB Property
111 CLEMENTI ST 13,1.323216054,103.7711261,HDB Property
111 EDGEFIELD PLAINS,1.396677886,103.9065791,HDB Property
111 GANGSA RD,1.378167474,103.7683657,HDB Property
111 HO CHING RD,1.333889396,103.7233061,HDB Property
111 HOUGANG AVE 1,1.354985765,103.8885575,HDB Property
111 JLN BT MERAH,1.280321141,103.8261859,HDB Property
111 JURONG EAST ST 13,1.338775749,103.7356043,HDB Property
111 LENGKONG TIGA,1.324058778,103.9113038,HDB Property
111 LOR 1 TOA PAYOH,1.341219557,103.8454928,HDB Property
111 LOR 3 GEYLANG,1.312348005,103.8737478,HDB Property
111 MCNAIR RD,1.321303988,103.8582727,HDB Property
111 PASIR RIS ST 11,1.36805792,103.9563785,HDB Property
111 PLANTATION CRES,1.356191299,103.7341141,HDB Property
111 RIVERVALE WALK,1.384397167,103.9008116,HDB Property
111 SERANGOON NTH AVE 1,1.369047313,103.870584,HDB Property
111 SIMEI ST 1,1.342412335,103.9495035,HDB Property
111 TAMPINES ST 11,1.346914714,103.9474165,HDB Property
111 TECK WHYE LANE,1.377879046,103.7521037,HDB Property
111 WHAMPOA RD,1.326589759,103.8561879,HDB Property
111 WOODLANDS ST 13,1.437943817,103.7820594,HDB Property
111 YISHUN RING RD,1.43321264,103.8286175,HDB Property
111A ALKAFF CRES,1.334694977,103.8731228,HDB Property
111A DEPOT RD,1.281122693,103.8086879,HDB Property
111A PLANTATION CRES,1.355801154,103.7339886,HDB Property
111A RIVERVALE WALK,1.383764453,103.9009104,HDB Property
111A WHAMPOA RD,1.326125529,103.8556727,HDB Property
111B ALKAFF CRES,1.335005345,103.8733306,HDB Property
111B DEPOT RD,1.281165101,103.8084718,HDB Property
111B PLANTATION CRES,1.355456405,103.7341101,HDB Property
111C PLANTATION CRES,1.355373862,103.7334482,HDB Property
112 ALJUNIED CRES,1.320418047,103.8850987,HDB Property
112 ANG MO KIO AVE 4,1.371278651,103.8357666,HDB Property
112 BEDOK RESERVOIR RD,1.329694088,103.9104902,HDB Property
112 BEDOK NTH RD,1.331049078,103.9355388,HDB Property
112 BISHAN ST 12,1.346810298,103.8490411,HDB Property
112 BT PURMEI RD,1.274528526,103.8259329,HDB Property
112 BT BATOK WEST AVE 6,1.348173534,103.7450252,HDB Property
112 C'WEALTH CRES,1.306616608,103.7981838,HDB Property
112 CLEMENTI ST 13,1.323301238,103.7698535,HDB Property
112 EDGEFIELD PLAINS,1.396245169,103.9070873,HDB Property
112 HOUGANG AVE 1,1.354421811,103.8885578,HDB Property
112 HO CHING RD,1.333885581,103.7236884,HDB Property
112 JLN BT MERAH,1.280004801,103.8260133,HDB Property
112 JURONG EAST ST 13,1.339209815,103.7358244,HDB Property
112 LENGKONG TIGA,1.323489065,103.9114078,HDB Property
112 LOR 3 GEYLANG,1.312108235,103.8737837,HDB Property
112 LOR 1 TOA PAYOH,1.341553399,103.8454896,HDB Property
112 MCNAIR RD,1.321013495,103.8589824,HDB Property
112 PASIR RIS ST 11,1.367705774,103.9557964,HDB Property
112 PENDING RD,1.378555604,103.7687488,HDB Property
112 PLANTATION CRES,1.355448016,103.7346425,HDB Property
112 RIVERVALE WALK,1.383459766,103.9013837,HDB Property
112 SERANGOON NTH AVE 1,1.369199969,103.8715888,HDB Property
112 SIMEI ST 1,1.343109584,103.9495596,HDB Property
112 TAMPINES ST 11,1.346298136,103.9475098,HDB Property
112 TECK WHYE LANE,1.377485451,103.7519213,HDB Property
112 WHAMPOA RD,1.326001541,103.8567322,HDB Property
112 WOODLANDS ST 13,1.438331465,103.7816673,HDB Property
112 YISHUN RING RD,1.434168645,103.829055,HDB Property
112A ALKAFF CRES,1.335439414,103.8734032,HDB Property
112A DEPOT RD,1.281476362,103.8081481,HDB Property
112A PLANTATION CRES,1.354329404,103.735169,HDB Property
112A WHAMPOA RD,1.326566391,103.8567471,HDB Property
112B ALKAFF CRES,1.335862314,103.873504,HDB Property
112B DEPOT RD,1.281568739,103.8077317,HDB Property
112B PLANTATION CRES,1.354861637,103.7346284,HDB Property
112C DEPOT RD,1.28131575,103.8078619,HDB Property
113 ALKAFF CRES,1.3352515,103.8729432,HDB Property
113 ALJUNIED AVE 2,1.320525959,103.8861593,HDB Property
113 ANG MO KIO AVE 4,1.371785181,103.8359657,HDB Property
113 BEDOK NTH ST 2,1.33036165,103.935081,HDB Property
113 BEDOK RESERVOIR RD,1.32996671,103.9107825,HDB Property
113 BISHAN ST 12,1.347231851,103.848809,HDB Property
113 BT BATOK WEST AVE 6,1.34883638,103.7451734,HDB Property
113 BT PURMEI RD,1.274770135,103.8269323,HDB Property
113 C'WEALTH CRES,1.306746481,103.7979557,HDB Property
113 CLEMENTI ST 13,1.323684011,103.7701323,HDB Property
113 DEPOT RD,1.281419862,103.8072869,HDB Property
113 EDGEFIELD PLAINS,1.396011592,103.9071815,HDB Property
113 HOUGANG AVE 1,1.353569053,103.8887057,HDB Property
113 JLN BT MERAH,1.280277649,103.8257236,HDB Property
113 JURONG EAST ST 13,1.338797914,103.7348077,HDB Property
113 LENGKONG TIGA,1.323451841,103.9119049,HDB Property
113 LOR 3 GEYLANG,1.311797847,103.8738525,HDB Property
113 LOR 1 TOA PAYOH,1.34128334,103.8446055,HDB Property
113 MCNAIR RD,1.32100687,103.8598243,HDB Property
113 PASIR RIS ST 11,1.368055259,103.9557672,HDB Property
113 PENDING RD,1.378381818,103.7693595,HDB Property
113 POTONG PASIR AVE 1,1.336055939,103.8635995,HDB Property
113 RIVERVALE WALK,1.383827437,103.9016837,HDB Property
113 SERANGOON NTH AVE 1,1.368776829,103.8704749,HDB Property
113 SIMEI ST 1,1.342854256,103.9498804,HDB Property
113 TAO CHING RD,1.333184498,103.7243543,HDB Property
113 TAMPINES ST 11,1.346478517,103.9461768,HDB Property
113 TECK WHYE LANE,1.377939318,103.7509154,HDB Property
113 WHAMPOA RD,1.325833304,103.8571793,HDB Property
113 WOODLANDS ST 13,1.438014045,103.7812289,HDB Property
113 YISHUN RING RD,1.435135802,103.8288732,HDB Property
113A ALKAFF CRES,1.335959428,103.873151,HDB Property
113A BT BATOK WEST AVE 6,1.349959089,103.7453617,HDB Property
113A JLN BT MERAH,1.280249189,103.8252731,HDB Property
113A MCNAIR RD,1.321425756,103.8601947,HDB Property
113A PLANTATION CRES,1.35367162,103.7351941,HDB Property
113B ALKAFF CRES,1.335995116,103.872561,HDB Property
113B BT BATOK WEST AVE 6,1.349709457,103.7452323,HDB Property
113B MCNAIR RD,1.321181401,103.8605682,HDB Property
113B PLANTATION CRES,1.354042073,103.7348292,HDB Property
113C BT BATOK WEST AVE 6,1.349367502,103.7453474,HDB Property
113C MCNAIR RD,1.320882353,103.8603317,HDB Property
113D MCNAIR RD,1.320148599,103.8597637,HDB Property
114 ALJUNIED AVE 2,1.321722962,103.8868118,HDB Property
114 ANG MO KIO AVE 4,1.372579625,103.8362208,HDB Property
114 BEDOK RESERVOIR RD,1.33056066,103.9098389,HDB Property
114 BEDOK NTH ST 2,1.330505213,103.9358169,HDB Property
114 BISHAN ST 12,1.347549415,103.8488805,HDB Property
114 BT BATOK WEST AVE 6,1.348836629,103.7460217,HDB Property
114 BT PURMEI RD,1.275071819,103.8258872,HDB Property
114 CANBERRA WALK,1.446637039,103.8294797,HDB Property
114 CLEMENTI ST 13,1.323915477,103.7706295,HDB Property
114 DEPOT RD,1.281759271,103.8068622,HDB Property
114 EDGEFIELD PLAINS,1.395799718,103.9075556,HDB Property
114 HOUGANG AVE 1,1.352908458,103.8889723,HDB Property
114 HO CHING RD,1.333789443,103.7241113,HDB Property
114 JURONG EAST ST 13,1.339231663,103.734632,HDB Property
114 LENGKONG TIGA,1.323134861,103.9120457,HDB Property
114 LOR 3 GEYLANG,1.311498985,103.8740318,HDB Property
114 LOR 1 TOA PAYOH,1.340940348,103.8443059,HDB Property
114 MARSILING RISE,1.438721521,103.7812874,HDB Property
114 MCNAIR RD,1.320944814,103.8605201,HDB Property
114 PASIR RIS ST 11,1.368450584,103.9549614,HDB Property
114 PENDING RD,1.377855585,103.7698404,HDB Property
114 POTONG PASIR AVE 1,1.336774929,103.8633064,HDB Property
114 RIVERVALE WALK,1.384094567,103.9010756,HDB Property
114 SERANGOON NTH AVE 1,1.368852256,103.8714889,HDB Property
114 SIMEI ST 1,1.343849105,103.9504375,HDB Property
114 TAMPINES ST 11,1.345971625,103.94676,HDB Property
114 TECK WHYE LANE,1.378507992,103.7507074,HDB Property
114 WHAMPOA RD,1.325412048,103.8574814,HDB Property
114 YISHUN RING RD,1.434137926,103.8270203,HDB Property
114A ALKAFF CRES,1.33562146,103.8727087,HDB Property
114A BEDOK NTH ST 2,1.330751766,103.9356002,HDB Property
114A BT BATOK WEST AVE 6,1.349906686,103.7458125,HDB Property
114A LOR 3 GEYLANG,1.312428334,103.8744414,HDB Property
114A PLANTATION CRES,1.354472543,103.7341569,HDB Property
114B ALKAFF CRES,1.335207165,103.8725961,HDB Property
114B BT BATOK WEST AVE 6,1.349717185,103.7454032,HDB Property
114B PLANTATION CRES,1.354805318,103.7338392,HDB Property
115 ALJUNIED AVE 2,1.32131988,103.8872777,HDB Property
115 ANG MO KIO AVE 4,1.372955705,103.8364001,HDB Property
115 BEDOK NTH RD,1.33143368,103.9368654,HDB Property
115 BEDOK RESERVOIR RD,1.330673944,103.9087384,HDB Property
115 BISHAN ST 12,1.347918389,103.8487501,HDB Property
115 BT BATOK WEST AVE 6,1.349183197,103.7465668,HDB Property
115 BT PURMEI RD,1.275352014,103.8269502,HDB Property
115 BT MERAH CTRL,1.284128096,103.8145438,HDB Property
115 BT MERAH VIEW,1.285504456,103.8218233,HDB Property
115 CANBERRA WALK,1.446081882,103.8287399,HDB Property
115 CLEMENTI ST 13,1.323545133,103.7713288,HDB Property
115 EDGEFIELD PLAINS,1.395128547,103.9072584,HDB Property
115 HOUGANG AVE 1,1.352765258,103.8878761,HDB Property
115 HO CHING RD,1.333670814,103.7246596,HDB Property
115 JLN BT MERAH,1.281081396,103.8264893,HDB Property
115 JLN AYER,1.31143868,103.8733258,HDB Property
115 JURONG EAST ST 13,1.339791488,103.7355028,HDB Property
115 LENGKONG TIGA,1.322973099,103.9112281,HDB Property
115 LOR 1 TOA PAYOH,1.340631407,103.8443052,HDB Property
115 MARSILING RISE,1.438281154,103.780967,HDB Property
115 PASIR RIS ST 11,1.36892657,103.9548706,HDB Property
115 PENDING RD,1.378014377,103.7692052,HDB Property
115 POTONG PASIR AVE 1,1.337269998,103.8628066,HDB Property
115 RIVERVALE WALK,1.384437299,103.9013099,HDB Property
115 SERANGOON NTH AVE 1,1.368131235,103.870577,HDB Property
115 SIMEI ST 1,1.343193008,103.950444,HDB Property
115 TECK WHYE LANE,1.37893678,103.7511824,HDB Property
115 WHAMPOA RD,1.326263577,103.8573375,HDB Property
115 YISHUN RING RD,1.434564845,103.8279737,HDB Property
115A ALKAFF CRES,1.336452836,103.8727609,HDB Property
115A BEDOK NTH RD,1.331552372,103.9375363,HDB Property
115A CANBERRA WALK,1.446622152,103.8291408,HDB Property
115A HO CHING RD,1.334028569,103.7245394,HDB Property
115A JLN AYER,1.311478464,103.8726877,HDB Property
115A YISHUN RING RD,1.43331769,103.8275154,HDB Property
115B ALKAFF CRES,1.336863123,103.8726204,HDB Property
115B CANBERRA WALK,1.446311229,103.8294169,HDB Property
115B JLN AYER,1.311737777,103.8730945,HDB Property
115B YISHUN RING RD,1.433396056,103.8271178,HDB Property
115C ALKAFF CRES,1.337228475,103.8728866,HDB Property
115C CANBERRA WALK,1.4460759,103.8298262,HDB Property
115C YISHUN RING RD,1.433784164,103.8274897,HDB Property
115D CANBERRA WALK,1.445543572,103.8289916,HDB Property
116 ALJUNIED AVE 2,1.321245705,103.8867006,HDB Property
116 ANG MO KIO AVE 4,1.37334635,103.8364593,HDB Property
116 BEDOK RESERVOIR RD,1.331037846,103.9086416,HDB Property
116 BEDOK NTH RD,1.331008235,103.9380668,HDB Property
116 BISHAN ST 12,1.34780072,103.8493161,HDB Property
116 BT BATOK WEST AVE 6,1.349628665,103.7463811,HDB Property
116 BT MERAH VIEW,1.285134271,103.8215322,HDB Property
116 BT MERAH CTRL,1.283910308,103.8149833,HDB Property
116 C'WEALTH CRES,1.306972087,103.8000289,HDB Property
116 CLEMENTI ST 13,1.324112539,103.771925,HDB Property
116 EDGEFIELD PLAINS,1.39541568,103.9069122,HDB Property
116 HOUGANG AVE 1,1.35313872,103.8877274,HDB Property
116 HO CHING RD,1.334809879,103.7232574,HDB Property
116 JLN BT MERAH,1.281410391,103.8266598,HDB Property
116 JLN TENTERAM,1.327699937,103.8612364,HDB Property
116 JURONG EAST ST 13,1.339707633,103.7346978,HDB Property
116 LENGKONG TIGA,1.322785331,103.911863,HDB Property
116 LOR 2 TOA PAYOH,1.340472872,103.8461425,HDB Property
116 MARSILING RISE,1.438009514,103.7804472,HDB Property
116 PASIR RIS ST 11,1.36840453,103.9544838,HDB Property
116 PENDING RD,1.37717209,103.7686168,HDB Property
116 POTONG PASIR AVE 1,1.336826001,103.8626133,HDB Property
116 SERANGOON NTH AVE 1,1.36848757,103.8715887,HDB Property
116 SIMEI ST 1,1.343584529,103.9511278,HDB Property
116 TECK WHYE LANE,1.378981923,103.7517795,HDB Property
116 YISHUN RING RD,1.435027502,103.8281349,HDB Property
116A BT MERAH CTRL,1.284288239,103.8152892,HDB Property
116A BEDOK NTH RD,1.330995226,103.937244,HDB Property
116A CANBERRA CRES,1.445379067,103.8300204,HDB Property
116A JLN TENTERAM,1.327053125,103.8605584,HDB Property
116A PLANTATION CRES,1.356403794,103.7349996,HDB Property
116A RIVERVALE DR,1.38246038,103.9022387,HDB Property
116B JLN TENTERAM,1.32754908,103.8608074,HDB Property
116B PLANTATION CRES,1.356437163,103.7357342,HDB Property
116B RIVERVALE DR,1.382059915,103.9023554,HDB Property
116C RIVERVALE DR,1.3821551,103.9028522,HDB Property
116D RIVERVALE DR,1.382889929,103.9024413,HDB Property
117 ALJUNIED AVE 2,1.320646368,103.8870241,HDB Property
117 ALKAFF CRES,1.336904653,103.873161,HDB Property
117 ANG MO KIO AVE 4,1.373717083,103.8356105,HDB Property
117 BEDOK NTH RD,1.330654548,103.9384963,HDB Property
117 BEDOK RESERVOIR RD,1.331413249,103.9086889,HDB Property
117 BISHAN ST 12,1.347017421,103.8499867,HDB Property
117 BT BATOK WEST AVE 6,1.349965559,103.7471421,HDB Property
117 BT MERAH CTRL,1.28365235,103.8154111,HDB Property
117 BT MERAH VIEW,1.284320182,103.82184,HDB Property
117 C'WEALTH DR,1.30659245,103.80027,HDB Property
117 CANBERRA CRES,1.445108822,103.8299145,HDB Property
117 CLEMENTI ST 13,1.324460582,103.7711846,HDB Property
117 EDGEFIELD PLAINS,1.395787352,103.9066178,HDB Property
117 HOUGANG AVE 1,1.35361344,103.8881456,HDB Property
117 HO CHING RD,1.335096949,103.7230732,HDB Property
117 JLN BT MERAH,1.281707006,103.8268395,HDB Property
117 JLN TENTERAM,1.328335242,103.8616527,HDB Property
117 LOR 1 TOA PAYOH,1.340020636,103.8454138,HDB Property
117 MARSILING RISE,1.438154706,103.7801109,HDB Property
117 PASIR RIS ST 11,1.367894877,103.9547217,HDB Property
117 PENDING RD,1.377301281,103.7679793,HDB Property
117 POTONG PASIR AVE 1,1.336008253,103.8630208,HDB Property
117 SERANGOON NTH AVE 1,1.36797575,103.8708627,HDB Property
117 SIMEI ST 1,1.344585551,103.9513156,HDB Property
117 TAMPINES ST 11,1.345235925,103.9461976,HDB Property
117 TECK WHYE LANE,1.379589156,103.751272,HDB Property
117 YISHUN RING RD,1.435558747,103.8276991,HDB Property
117A CANBERRA CRES,1.444979656,103.8305186,HDB Property
117A HO CHING RD,1.335374415,103.7234756,HDB Property
117A JLN MEMBINA,1.281951051,103.8270184,HDB Property
117A JLN TENTERAM,1.328233584,103.8611384,HDB Property
117A PLANTATION CRES,1.355899349,103.7354742,HDB Property
117A RIVERVALE DR,1.383176918,103.9025966,HDB Property
117B CANBERRA CRES,1.444795698,103.8301596,HDB Property
117B JLN TENTERAM,1.328164948,103.8608019,HDB Property
117B RIVERVALE DR,1.383586912,103.9025244,HDB Property
117C RIVERVALE DR,1.383352625,103.9032214,HDB Property
117D RIVERVALE DR,1.382819389,103.9030687,HDB Property
118 ALKAFF CRES,1.337314618,103.87388,HDB Property
118 ALJUNIED AVE 2,1.320000402,103.8873631,HDB Property
118 ANG MO KIO AVE 4,1.373295936,103.8354757,HDB Property
118 BEDOK RESERVOIR RD,1.331102389,103.9091466,HDB Property
118 BEDOK NTH ST 2,1.33043386,103.9374817,HDB Property
118 BISHAN ST 12,1.346603704,103.8499153,HDB Property
118 BT MERAH VIEW,1.284056659,103.8210651,HDB Property
118 BT BATOK WEST AVE 6,1.350009516,103.7464996,HDB Property
118 C'WEALTH CRES,1.306751329,103.8006934,HDB Property
118 CANBERRA CRES,1.444848568,103.8294681,HDB Property
